Receive time,Appliance,Source address,Destination address,Source Port,Destination port,Protocol,Application,Type,Rule,Egress interface,Ingress interface,From Zone,To Zone,Source country,Destination country,User,Packets Received,Packets Sent,Received Bytes,Transmitted Bytes,Session duration,Reverse Rate (Bps),Forward Rate (Bps)
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.109,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,444,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.111,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,443,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.107,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,442,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.105,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,443,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.101,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,443,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.98,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,442,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.96,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,439,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.104,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,442,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.97,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,442,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,192.168.2.80,52.172.205.76,58726,1813,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,48,187,31,1548.39,6032.26
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.108,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,441,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.106,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,439,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.100,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,443,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.102,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,443,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.129.99,5127,5060,udp,sip,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,442,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.128.222,5127,5060,udp,sip,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,25,0,11075,22,0,503409.09
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.128.220,5127,5060,udp,sip,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,25,0,11075,25,0,443000
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.128.217,5127,5060,udp,sip,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,25,0,11100,23,0,482608.7
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.128.223,5127,5060,udp,sip,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,25,0,11075,17,0,651470.59
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.128.221,5127,5060,udp,sip,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,25,0,11075,24,0,461458.33
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.128.218,5127,5060,udp,sip,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,25,0,11050,19,0,581578.95
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.128.219,5127,5060,udp,sip,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,25,0,11025,24,0,459375
2017-10-01T18:20:02Z,Branch01-OneEight,218.8.128.233,43.224.128.216,5127,5060,udp,sip,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,25,0,11075,17,0,651470.59
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.27,8.8.8.8,54493,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,78,62,8,9750,7750
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.27,202.38.180.7,54493,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,62,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.27,216.58.203.163,44135,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,27,13,30240,1526,481,62869.02,3172.56
2017-10-01T18:29:45Z,Branch01-OneEight,98.29.12.240,43.224.129.108,8171,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,United States,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,78.187.57.116,43.224.129.103,44609,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Turkey,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,59.61.190.53,43.224.129.108,2519,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.18,54.251.250.54,44859,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2309,1292,282,8187.94,4581.56
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.18,54.251.250.54,44570,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2206,1052,275,8021.82,3825.45
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.27,54.251.250.54,35260,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2361,1292,283,8342.76,4565.37
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.27,54.251.250.54,41555,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,289,7813.15,3640.14
2017-10-01T18:29:45Z,Branch01-OneEight,104.236.185.104,43.224.129.104,39760,515,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.31,54.251.250.54,53509,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,139,12870.5,3575.54
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.31,54.251.250.54,39752,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,147,12170.07,3380.95
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,157.240.7.20,50564,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,69,88,30410,46671,142050,214.08,328.55
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.24,8.8.8.8,17220,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,84,68,41,2048.78,1658.54
2017-10-01T18:20:02Z,Branch01-OneEight,52.172.205.76,192.168.2.80,52241,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,211,178,5,42200,35600
2017-10-01T18:20:02Z,Branch01-OneEight,52.172.205.76,192.168.2.80,45453,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,154,140,4,38500,35000
2017-10-01T18:20:02Z,Branch01-OneEight,52.172.205.76,192.168.2.80,40993,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,190,178,5,38000,35600
2017-10-01T18:20:02Z,Branch01-OneEight,52.172.205.76,192.168.2.80,49976,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,213,178,4,53250,44500
2017-10-01T18:21:09Z,Branch01-OneEight,172.19.10.24,31.13.78.35,50563,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Ireland,unknown,12,14,1846,1956,65221,28.3,29.99
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.24,8.8.8.8,3159,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,107,62,7,15285.71,8857.14
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.24,8.8.8.8,14495,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,92,76,7,13142.86,10857.14
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.24,202.38.180.7,14495,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,76,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,79.45.165.149,43.224.129.103,42241,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Italy,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,91.210.158.1,43.224.129.101,57327,445,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Ukraine,Japan,unknown,0,1,0,52,1,0,52000
2017-10-01T18:20:35Z,Branch01-OneEight,172.19.10.27,202.38.180.205,63733,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,8229,4118,11273185,289834,45632,247045.6,6351.55
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.27,8.8.8.8,16539,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,252,64,7,36000,9142.86
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,52.24.136.80,45168,443,tcp,cheetah_mobile,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,11,15,5714,1713,468335,12.2,3.66
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,157.240.190.17,50562,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,747,506,941240,30790,178782,5264.74,172.22
2017-10-01T18:29:45Z,Branch01-OneEight,221.221.48.215,43.224.129.111,22566,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,5.39.218.201,43.224.128.218,40450,5555,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Netherlands,Japan,unknown,0,125,0,5744,70,0,82057.14
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.27,216.58.197.46,63730,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,5,7,2009,4667,102,19696.08,45754.9
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.27,8.8.8.8,31981,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,111,61,8,13875,7625
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.27,202.38.180.7,31981,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,61,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,91.247.38.64,43.224.128.223,51790,1313,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Ukraine,Japan,unknown,0,122,0,5606,64,0,87593.75
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.24,216.58.196.110,59514,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,8,3466,4098,136,25485.29,30132.35
2017-10-01T18:29:45Z,Branch01-OneEight,121.26.220.214,43.224.129.107,12115,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,5.39.218.201,43.224.129.103,40450,5555,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Netherlands,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,169.0.121.99,43.224.129.99,15829,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,37.151.22.146,43.224.129.111,29114,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Kazakhstan,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.25,54.251.250.54,33401,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,156,11467.95,3185.9
2017-10-01T18:29:45Z,Branch01-OneEight,75.73.131.141,43.224.128.223,3986,23,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,United States,Japan,unknown,0,26,0,1190,19,0,62631.58
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.25,54.251.250.54,44423,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,138,12963.77,3601.45
2017-10-01T18:29:45Z,Branch01-OneEight,5.39.218.201,43.224.128.221,40450,5555,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Netherlands,Japan,unknown,0,125,0,5744,73,0,78684.93
2017-10-01T18:29:45Z,Branch01-OneEight,5.39.218.201,43.224.129.110,40450,5555,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Netherlands,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,180.156.151.223,43.224.129.106,44504,22,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.24,216.58.221.67,59512,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,8,7,1932,2794,15117,127.8,184.83
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.25,8.8.8.8,11067,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,107,62,8,13375,7750
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.25,74.125.130.188,51727,5228,tcp,gtalk,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,6,4466,546,158,28265.82,3455.7
2017-10-01T18:29:45Z,Branch01-OneEight,5.39.218.201,43.224.129.100,40450,5555,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Netherlands,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.25,202.38.180.7,2300,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,62,0,0,0
2017-10-01T18:20:02Z,Branch01-OneEight,172.19.10.27,202.38.180.206,61021,80,tcp,chrome_update,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,16,13,16666,1770,30207,551.73,58.6
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.27,8.8.8.8,59375,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,124,75,41,3024.39,1829.27
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.27,8.8.8.8,20819,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,124,75,7,17714.29,10714.29
2017-10-01T18:20:35Z,Branch01-OneEight,172.19.10.27,202.38.180.205,61020,80,tcp,chrome_update,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,8,7,4790,956,75158,63.73,12.72
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.27,202.38.180.7,20819,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,75,0,0,0
2017-10-01T18:23:58Z,Branch01-OneEight,172.19.10.27,216.58.196.110,61019,80,tcp,chrome_update,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,10,11,1920,844,285159,6.73,2.96
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.27,172.217.26.195,49269,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,19,16,6205,7795,5078,1221.94,1535.05
2017-10-01T18:29:45Z,Branch01-OneEight,121.194.2.248,43.224.129.97,40100,22,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:19:28Z,Branch01-OneEight,172.19.10.27,216.58.197.46,49266,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,5,7,2135,4669,106,20141.51,44047.17
2017-10-01T18:18:54Z,Branch01-OneEight,192.168.2.80,52.172.205.76,55584,1813,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,48,187,30,1600,6233.33
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.24,54.251.250.54,51275,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,4,6,1737,497,95,18284.21,5231.58
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.24,54.251.250.54,44924,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,147,12170.07,3380.95
2017-10-01T18:29:45Z,Branch01-OneEight,221.221.48.215,43.224.129.103,22566,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.27,172.217.26.195,39147,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,21,17,21312,1688,894,23838.93,1888.14
2017-10-01T18:29:45Z,Branch01-OneEight,177.93.185.1,43.224.129.107,61210,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,82.221.105.6,43.224.129.106,58022,84,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Iceland,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.24,8.8.8.8,56337,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,111,61,42,2642.86,1452.38
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.24,216.58.196.110,60715,443,tcp,youtube,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,7,9,553,1228,3674,150.52,334.24
2017-10-01T18:29:45Z,Branch01-OneEight,104.236.185.104,43.224.129.97,34737,515,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.24,202.38.180.7,56337,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,61,0,0,0
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.24,216.58.196.110,59507,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,7,2165,4038,127,17047.24,31795.28
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.18,216.58.197.68,39634,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,2,2,92,135,8,11500,16875
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.18,8.8.8.8,56416,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,76,60,8,9500,7500
2017-10-01T18:29:45Z,Branch01-OneEight,188.166.26.84,43.224.129.101,56765,44818,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Russia,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,187.10.186.197,43.224.128.222,52825,23,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Brazil,Japan,unknown,0,120,0,5514,66,0,83545.45
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.18,54.251.250.54,50043,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2361,1292,283,8342.76,4565.37
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.18,54.251.250.54,44630,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2206,1052,267,8262.17,3940.07
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.27,54.251.250.54,37092,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2769,1295,265,10449.06,4886.79
2017-10-01T18:29:45Z,Branch01-OneEight,94.74.81.97,43.224.128.221,40967,8080,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Ukraine,Japan,unknown,0,124,0,5698,31,0,183806.45
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.27,54.251.250.54,50095,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,9,2193,1261,253,8667.98,4984.19
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.18,216.58.220.46,38112,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,13,14,5536,1175,240475,23.02,4.89
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.27,54.251.250.54,45786,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,9,2296,1250,261,8796.93,4789.27
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.18,8.8.8.8,29696,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,105,65,8,13125,8125
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.18,216.58.220.46,49177,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,13,12,5129,6879,1234,4156.4,5574.55
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.18,202.38.180.7,29696,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,1,2,241,334,1716,140.44,194.64
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.27,54.251.250.54,34259,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,295,7654.24,3566.1
2017-10-01T18:18:54Z,Branch01-OneEight,172.19.10.27,54.251.250.54,56508,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2361,1292,271,8712.18,4767.53
